Date,SA_NB_Level,SA_NB_Slope,SA_NB_Curvature,SA_NB_Lambda,SA_NB_R2,SA_NB_Level_QS,SA_NB_Slope_QS,SA_NB_Curvature_QS,SA_NB_Lambda_QS,SA_NB_R2_QS,SA_NB_Level_TS,SA_NB_Slope_TS,SA_RB_Level,SA_RB_Slope,SA_RB_Curvature,SA_RB_Lambda,SA_RB_R2,SA_RB_Level_QS,SA_RB_Slope_QS,SA_RB_Curvature_QS,SA_RB_Lambda_QS,SA_RB_R2_QS,SA_RB_Level_TS,SA_RB_Slope_TS,US_NB_Level,US_NB_Slope,US_NB_Curvature,US_NB_Lambda,US_NB_R2,US_NB_Level_QS,US_NB_Slope_QS,US_NB_Curvature_QS,US_NB_Lambda_QS,US_NB_R2_QS,US_NB_Level_TS,US_NB_Slope_TS,US_RB_Level,US_RB_Slope,US_RB_Curvature,US_RB_Lambda,US_RB_R2,US_RB_Level_QS,US_RB_Slope_QS,US_RB_Curvature_QS,US_RB_Lambda_QS,US_RB_R2_QS,US_RB_Level_TS,US_RB_Slope_TS,SA_CDS_Level,SA_CDS_Slope,SA_CDS_Curvature,SA_CDS_Lambda,SA_CDS_R2,SA_CDS_Level_QS,SA_CDS_Slope_QS,SA_CDS_Curvature_QS,SA_CDS_Lambda_QS,SA_CDS_R2_QS,USDZAR_Vol_Level,USDZAR_Vol_Slope,USDZAR_Vol_QS_Level,USDZAR_Vol_QS_Slope,USDZARVON.Curncy_QS,USDZARV1W.Curncy_QS,USDZARV2W.Curncy_QS,USDZARV3W.Curncy_QS,USDZARV1M.Curncy_QS,USDZARV2M.Curncy_QS,USDZARV3M.Curncy_QS,USDZARV6M.Curncy_QS,USDZARV9M.Curncy_QS,USDZARV1Y.Curncy_QS,USDZARV18M.Curncy_QS,USDZAR_Vol_Level.1,USDZAR_Vol_Slope.1,USDZAR_Vol_QS_Level.1,USDZAR_Vol_QS_Slope.1,USDZARVON.Curncy_QS.1,USDZARV1W.Curncy_QS.1,USDZARV2W.Curncy_QS.1,USDZARV3W.Curncy_QS.1,USDZARV1M.Curncy_QS.1,USDZARV2M.Curncy_QS.1,USDZARV3M.Curncy_QS.1,USDZARV6M.Curncy_QS.1,USDZARV9M.Curncy_QS.1,USDZARV1Y.Curncy_QS.1,USDZARV18M.Curncy_QS.1,USDEUR_Vol_Level,USDEUR_Vol_Slope,USDZAR_Vol_QS_Level.2,USDZAR_Vol_QS_Slope.2,EURUSDV1W.Curncy_QS,EURUSDV2W.Curncy_QS,EURUSDV1M.Curncy_QS,EURUSDV2M.Curncy_QS,EURUSDV3M.Curncy_QS,EURUSDV6M.Curncy_QS,EURUSDV9M.Curncy_QS,EURUSDV1Y.Curncy_QS
2017-09-01,9.672657657,-2.097677855,-5.35088919,1.37,0.633796015,0.903,0.699,0.002,1,0.086,9.536807547,-14.37262915,2.515509793,-0.103810859,-0.292545362,1.37,0.636565049,0.991,0.566,0.572,1,0.421,49.66275142,-9.286234094,2.532164577,-1.157064057,-3.071742501,1.37,0.917145688,0.246,0.989,0.979,1,0.069,-21.71909535,43.64310492,0.841124972,84.23459885,-89.81292278,1.37,0.945458909,0.193,0.466,0.546,1,0.092,-7.944849724,-10.58983193,246.0116133,-111.4156159,-428.5254995,1.37,0.989812738,0.012,0.602,0.973,1,0.632,-43.79622763,14.60510278,0.7,0.629,0.136,0.004,0.012,0.01,0.012,0.01,0.014,0.066,0.13,0.192,0.188,-43.79622763,14.60510278,0.7,0.629,0.136,0.004,0.012,0.01,0.012,0.01,0.014,0.066,0.13,0.192,0.188,23.71092165,0.849496582,0.7,0.629,0.748,0.572,0.414,0.302,0.188,0.178,0.178,0.178
2017-10-01,9.578394681,-2.059508226,-4.700690782,1.37,0.610409637,0.847,0.694,0.048,1,0.076,10.18636203,-14.65118193,2.449623707,-0.107332736,-0.300966184,1.37,0.656860571,0.955,0.539,0.548,1,0.451,46.44586222,-19.79130736,2.717345594,-1.327820594,-2.957924961,1.37,0.94699851,0.398,0.89,0.982,1,0.34,-24.07805921,38.91731777,0.912009075,20.726117,-25.50054432,1.37,0.940782142,0.301,0.232,0.779,1,0.075,-12.77392554,-8.941060047,270.3774324,-113.0649116,-477.6154354,1.37,0.989073675,0.162,0.521,0.843,1,0.52,-45.65480619,19.45899427,0.637,0.973,0.016,0.1,0.062,0.076,0.074,0.086,0.368,0.348,0.32,0.328,0.286,-45.65480619,19.45899427,0.637,0.973,0.016,0.1,0.062,0.076,0.074,0.086,0.368,0.348,0.32,0.328,0.286,20.50607188,2.808282241,0.637,0.973,0.158,0.104,0.24,0.112,0.114,0.094,0.096,0.068
2017-11-01,9.881799397,-2.364241134,-3.076691047,1.37,0.651304011,0.949,0.579,0.265,1,0.146,14.09178254,-18.89464428,2.570635728,-0.100178136,-0.280016324,1.37,0.650614323,1,0.546,0.552,1,0.463,38.84452947,-21.89795537,2.741071024,-1.330526478,-2.591080561,1.37,0.949440327,0.439,0.881,0.994,1,0.347,-19.97283449,30.36974038,0.971229077,105.9163611,-111.871004,1.37,0.987041929,0.415,0.56,0.443,1,0.656,-10.17681445,-9.247899017,268.4597048,-112.9351027,-473.7517801,1.37,0.989133854,0.167,0.517,0.831,1,0.532,-56.39491447,14.36706914,0.31,0.582,0.472,0.41,0.366,0.406,0.446,0.782,0.484,0.41,0.378,0.374,0.36,-56.39491447,14.36706914,0.31,0.582,0.472,0.41,0.366,0.406,0.446,0.782,0.484,0.41,0.378,0.374,0.36,18.51287941,2.793973198,0.31,0.582,0.11,0.034,0.022,0.03,0.018,0.062,0.022,0.002
2017-12-01,10.27173076,-2.741507954,-3.256724023,1.37,0.711100645,0.988,0.398,0.217,1,0.239,18.77772097,-24.64385666,2.840514134,-0.155532257,-0.444240439,1.37,0.618971359,0.993,0.484,0.479,1,0.427,35.27475191,-27.26129132,2.714491573,-1.298147598,-1.822140091,1.37,0.955805914,0.419,0.885,0.995,1,0.392,-20.3291577,29.44933683,0.876248725,70.0737741,-73.7955604,1.37,0.951649464,0.264,0.423,0.594,1,0.149,-12.97261608,-10.52788468,262.691894,-112.5446859,-462.1313432,1.37,0.989313236,0.124,0.555,0.867,1,0.581,-55.37151989,15.45619395,0.339,0.725,0.326,0.16,0.308,0.654,0.856,0.518,0.436,0.36,0.328,0.34,0.308,-55.37151989,15.45619395,0.339,0.725,0.326,0.16,0.308,0.654,0.856,0.518,0.436,0.36,0.328,0.34,0.308,19.90298806,2.175756106,0.339,0.725,0.198,0.444,0.072,0.104,0.09,0.114,0.11,0.106
2018-01-01,9.476696438,-1.707768287,-3.849904507,1.37,0.476156476,0.722,0.866,0.106,1,0.008,17.07508167,-15.72345602,2.520814392,-0.157497224,-0.430712265,1.37,0.684181776,0.949,0.465,0.462,1,0.522,36.40437261,-24.04677809,2.639779512,-1.192373332,-1.258966329,1.37,0.959454993,0.329,0.956,0.998,1,0.422,-17.19758837,24.06714585,0.714449638,96.30695638,-99.58914019,1.37,0.952810713,0.106,0.537,0.482,1,0.174,-17.74690774,-9.067000895,227.4296957,-110.1578263,-391.0884187,1.37,0.99031423,0.002,0.676,0.987,1,0.729,-42.8367223,17.09064875,0.753,0.894,0.01,0.106,0.12,0.13,0.12,0.068,0.036,0.014,0.002,0.002,0.002,-42.8367223,17.09064875,0.753,0.894,0.01,0.106,0.12,0.13,0.12,0.068,0.036,0.014,0.002,0.002,0.002,18.75828489,3.550796203,0.753,0.894,0.068,0.078,0.086,0.084,0.236,0.164,0.142,0.134
2018-02-01,9.281892739,-1.737415177,-3.845699354,1.37,0.525932043,0.582,0.839,0.115,1,0.037,-11.76637987,11.70995674,2.632576424,-0.244043612,-0.672267918,1.37,0.698424839,0.975,0.419,0.399,1,0.547,28.94719484,-29.97034648,2.921993674,-1.514675929,-0.931744879,1.37,0.98986337,0.695,0.717,1,1,0.963,-9.469972158,15.90550993,0.775809255,34.83819139,-36.71447054,1.37,0.923172896,0.156,0.233,0.78,1,0.045,-21.45384308,-10.20249889,208.1251562,-108.8511231,-352.1954678,1.37,0.990729106,0.007,0.692,0.985,1,0.751,-44.70242716,11.56982933,0.694,0.182,0.254,0.092,0.09,0.134,0.136,0.078,0.038,0.02,0.022,0.02,0.022,-44.70242716,11.56982933,0.694,0.182,0.254,0.092,0.09,0.134,0.136,0.078,0.038,0.02,0.022,0.02,0.022,21.70313978,1.127219963,0.694,0.182,0.68,0.582,0.39,0.388,0.288,0.23,0.186,0.106
2018-03-01,8.879213004,-1.404823743,-4.112671626,1.37,0.544829296,0.336,0.981,0.093,1,0.067,-24.41605153,19.30258268,2.508897815,-0.424959655,-1.166043132,1.37,0.701261367,0.916,0.361,0.348,1,0.556,23.3078327,-30.09407145,3.094220075,-1.423213259,-1.202392178,1.37,0.982593207,0.827,0.761,0.988,1,0.82,22.01526742,-12.09234033,0.993162553,37.97873353,-40.89546349,1.37,0.967192008,0.531,0.239,0.775,1,0.336,-11.95892809,-13.48232099,210.2520639,-108.9950911,-356.4805592,1.37,0.990690659,0.022,0.681,0.97,1,0.753,-43.99688368,11.83231089,0.739,0.243,0.228,0.094,0.082,0.102,0.09,0.016,0.016,0.028,0.042,0.048,0.034,-43.99688368,11.83231089,0.739,0.243,0.228,0.094,0.082,0.102,0.09,0.016,0.016,0.028,0.042,0.048,0.034,22.38736269,0.063279221,0.739,0.243,0.83,0.782,0.578,0.308,0.254,0.2,0.184,0.136
2018-04-01,8.623760292,-1.442402481,-3.171648792,1.37,0.553073735,0.184,0.957,0.262,1,0.091,-29.99718879,23.5062828,2.218711168,-0.308507298,-0.86211075,1.37,0.659623495,0.752,0.386,0.374,1,0.506,13.20030019,-31.79128281,2.917553236,-1.187542883,-0.855307411,1.37,0.979833103,0.691,0.959,1,1,0.736,19.67903119,-8.405110951,0.864193903,50.14752072,-52.05399199,1.37,0.878004757,0.291,0.282,0.728,1,0.006,12.58869006,-16.8982466,220.0323284,-109.6571066,-376.1849064,1.37,0.990489226,0.048,0.659,0.942,1,0.735,-37.76816723,16.63173403,0.877,0.866,0.002,0.048,0.046,0.014,0.006,0.004,0.004,0.002,0.004,0.002,0.004,-37.76816723,16.63173403,0.877,0.866,0.002,0.048,0.046,0.014,0.006,0.004,0.004,0.002,0.004,0.002,0.004,18.88435558,2.988336488,0.877,0.866,0.112,0.142,0.132,0.144,0.176,0.156,0.14,0.07
2018-05-01,8.815074275,-1.652888553,-2.763496232,1.37,0.632329169,0.306,0.849,0.394,1,0.198,-27.32374701,17.21732859,2.507522685,-0.367763391,-1.007424722,1.37,0.703594189,0.9,0.349,0.34,1,0.595,-13.04285884,-32.71557702,3.09934726,-1.324239223,-0.578706984,1.37,0.994954552,0.86,0.808,0.998,1,0.999,22.83145052,-7.698859706,0.908003537,2.555372512,-4.075488691,1.37,0.969239126,0.374,0.119,0.889,1,0.385,8.658355926,-18.68645012,234.6603041,-110.6472582,-405.6559611,1.37,0.990128163,0.091,0.617,0.896,1,0.697,-39.79766524,12.11331028,0.862,0.302,0.104,0.108,0.078,0.028,0.034,0.024,0.016,0.016,0.016,0.016,0.016,-39.79766524,12.11331028,0.862,0.302,0.104,0.108,0.078,0.028,0.034,0.024,0.016,0.016,0.016,0.016,0.016,18.77989793,2.345000953,0.862,0.302,0.234,0.188,0.13,0.188,0.12,0.066,0.02,0.01
2018-06-01,9.269874254,-2.115118609,-2.925105312,1.37,0.73513948,0.569,0.563,0.355,1,0.398,-15.81766266,-13.77681747,2.569302247,-0.259027967,-0.739999615,1.37,0.610606221,0.927,0.406,0.375,1,0.436,-8.558366757,-33.61768306,2.977824626,-1.075532798,-0.709949935,1.37,0.990243492,0.747,0.994,0.971,1,0.937,26.7572694,-7.036751965,0.879811635,-31.97677623,30.62893636,1.37,0.960948872,0.319,0.067,0.936,1,0.306,9.722896066,-19.72760691,255.6485237,-112.0679279,-447.9410304,1.37,0.989528227,0.187,0.546,0.802,1,0.612,-48.62837305,9.6669884,0.588,0.049,0.696,0.342,0.402,0.354,0.314,0.276,0.248,0.21,0.194,0.188,0.178,-48.62837305,9.6669884,0.588,0.049,0.696,0.342,0.402,0.354,0.314,0.276,0.248,0.21,0.194,0.188,0.178,21.7722239,1.211781751,0.588,0.049,0.684,0.782,0.516,0.416,0.41,0.412,0.368,0.35
2018-07-01,9.542409206,-2.405889198,-2.619513378,1.37,0.755921813,0.748,0.449,0.491,1,0.431,24.50792406,-24.21151524,2.865722952,-0.264842393,-0.727242054,1.37,0.69307981,0.993,0.386,0.364,1,0.619,31.48998364,-24.75899555,2.955998525,-1.158189608,-0.126203645,1.37,0.992726853,0.732,0.974,0.999,1,0.959,25.41043459,8.868860423,0.861484903,28.60077647,-30.13018355,1.37,0.985521146,0.289,0.178,0.833,1,0.656,8.956033355,-18.56155773,313.9102882,-116.011603,-565.3212942,1.37,0.987678718,0.646,0.342,0.386,1,0.351,-51.07024278,16.80265621,0.509,0.876,0.114,0.648,0.644,0.622,0.614,0.586,0.526,0.504,0.452,0.448,0.386,-51.07024278,16.80265621,0.509,0.876,0.114,0.648,0.644,0.622,0.614,0.586,0.526,0.504,0.452,0.448,0.386,20.45859928,2.136048222,0.509,0.876,0.466,0.398,0.358,0.324,0.37,0.364,0.336,0.332
2018-08-01,9.250568668,-2.072793826,-2.288051677,1.37,0.669288782,0.514,0.583,0.637,1,0.262,13.96671562,-17.32477407,2.975568222,-0.273080579,-0.723894907,1.37,0.751881406,0.988,0.365,0.356,1,0.676,50.40286171,-19.23592495,3.061274306,-1.202454522,0.033045837,1.37,0.994903759,0.867,0.91,0.989,1,0.978,22.73772541,12.38815447,0.89204975,30.43088033,-30.94015797,1.37,0.616421718,0.362,0.176,0.838,1,0.001,-7.107591592,-15.4113509,263.2462943,-112.5822126,-463.2482962,1.37,0.989296111,0.252,0.53,0.741,1,0.584,-47.85169062,11.92314137,0.657,0.284,0.466,0.388,0.344,0.334,0.366,0.314,0.262,0.248,0.25,0.258,0.25,-47.85169062,11.92314137,0.657,0.284,0.466,0.388,0.344,0.334,0.366,0.314,0.262,0.248,0.25,0.258,0.25,18.63128771,2.920782,0.657,0.284,0.162,0.118,0.108,0.17,0.116,0.168,0.178,0.176
2018-09-01,9.700388752,-2.496138433,-2.373109926,1.37,0.747642002,0.845,0.375,0.594,1,0.451,17.41153333,-19.15643497,3.054868697,-0.282954139,-0.733851869,1.37,0.789498797,0.993,0.338,0.342,1,0.706,44.13763803,-14.27219199,2.963372967,-0.949278448,-0.104721213,1.37,0.97539401,0.757,0.999,0.966,1,0.567,18.27149479,17.9335228,0.896558527,66.43941099,-67.86563703,1.37,0.955469944,0.368,0.364,0.656,1,0.27,-8.378121011,16.11495439,334.7961119,-117.4253416,-607.4000661,1.37,0.98701565,0.689,0.318,0.303,1,0.326,-64.16943751,19.31723681,0.144,0.968,0.294,0.92,0.946,0.94,0.918,0.972,0.97,0.938,0.926,0.922,0.858,-64.16943751,19.31723681,0.144,0.968,0.294,0.92,0.946,0.94,0.918,0.972,0.97,0.938,0.926,0.922,0.858,21.22101917,2.193361435,0.144,0.968,0.48,0.584,0.512,0.492,0.53,0.542,0.526,0.508
2018-10-01,9.831086399,-2.610816348,-2.830774934,1.37,0.73087933,0.884,0.32,0.405,1,0.422,23.19991551,-24.11930297,3.07240041,-0.257187135,-0.657698915,1.37,0.818908928,0.996,0.374,0.378,1,0.727,36.3021284,-11.01463005,3.150048335,-1.12415371,0.073001419,1.37,0.988510693,0.975,0.952,0.985,1,0.861,16.01775421,19.14533991,0.998263211,50.92046866,-51.89838118,1.37,0.834954951,0.63,0.255,0.759,1,0.023,7.302897268,15.30238614,295.3049659,-114.7522291,-527.8370597,1.37,0.988277258,0.488,0.412,0.531,1,0.42,-51.44340068,19.03556161,0.534,0.955,0.088,0.64,0.632,0.65,0.67,0.698,0.7,0.72,0.752,0.772,0.772,-51.44340068,19.03556161,0.534,0.955,0.088,0.64,0.632,0.65,0.67,0.698,0.7,0.72,0.752,0.772,0.772,19.99903535,2.619094956,0.534,0.955,0.324,0.3,0.336,0.4,0.46,0.436,0.408,0.392
2018-11-01,10.47710582,-2.718816687,-6.016819957,1.37,0.578050486,0.997,0.255,0.002,1,0.123,31.38836635,-25.62350552,3.096177241,-0.156765007,-0.418072978,1.37,0.724214683,1,0.458,0.455,1,0.67,31.11059455,13.49368804,3.300185758,-1.01451773,-0.436342143,1.37,0.953313765,0.991,0.977,0.904,1,0.362,17.13649077,20.03474668,1.275400668,100.3863901,-102.4645578,1.37,0.924510701,0.931,0.544,0.471,1,0.127,15.86641768,19.09120471,345.2243958,-118.1312207,-628.409981,1.37,0.98669062,0.703,0.295,0.292,1,0.297,-59.54108982,14.01509836,0.279,0.507,0.812,0.86,0.858,0.832,0.844,0.778,0.818,0.87,0.878,0.892,0.886,-59.54108982,14.01509836,0.279,0.507,0.812,0.86,0.858,0.832,0.844,0.778,0.818,0.87,0.878,0.892,0.886,21.39918704,1.888089283,0.279,0.507,0.71,0.608,0.496,0.578,0.604,0.61,0.602,0.594
2018-12-01,9.712478437,-2.056714462,-3.187774995,1.37,0.561607919,0.788,0.59,0.289,1,0.108,27.83500035,-20.10834291,3.233976007,-0.291517104,-0.803874121,1.37,0.689487739,0.995,0.265,0.247,1,0.622,34.00649872,14.55516697,3.162057012,-0.788238726,-0.466156491,1.37,0.877499997,0.941,0.999,0.893,1,0.001,15.94018631,23.55895356,1.188697609,96.66067832,-98.1780606,1.37,0.678857111,0.846,0.534,0.493,1,0.002,22.92398993,22.18299221,334.5123292,-117.4061326,-606.8283277,1.37,0.987024558,0.666,0.303,0.327,1,0.304,-50.08074174,18.69624544,0.627,0.933,0.084,0.612,0.622,0.524,0.478,0.566,0.582,0.704,0.738,0.806,0.792,-50.08074174,18.69624544,0.627,0.933,0.084,0.612,0.622,0.524,0.478,0.566,0.582,0.704,0.738,0.806,0.792,20.88602281,1.781580277,0.627,0.933,0.634,0.764,0.378,0.454,0.444,0.494,0.468,0.496
2019-01-01,9.661373794,-1.791934043,-3.276924819,1.37,0.426842749,0.736,0.748,0.271,1,0.007,25.87156197,-16.07752291,3.232908498,-0.281221942,-0.77907562,1.37,0.66369803,0.981,0.279,0.255,1,0.557,36.29966852,11.53476748,2.83815965,-0.149236451,-1.086636037,1.37,0.515922482,0.586,1,0.805,1,0.001,-9.506101252,23.72623368,1.135489999,100.1767771,-101.8368234,1.37,0.760917296,0.804,0.538,0.477,1,0.033,17.53065583,27.08587916,323.9246004,-116.6894608,-585.4971783,1.37,0.987359077,0.617,0.343,0.397,1,0.333,-54.8147134,18.65940889,0.457,0.931,0.228,0.69,0.768,0.788,0.816,0.804,0.842,0.912,0.908,0.91,0.9,-54.8147134,18.65940889,0.457,0.931,0.228,0.69,0.768,0.788,0.816,0.804,0.842,0.912,0.908,0.91,0.9,20.11630075,3.032212899,0.457,0.931,0.232,0.304,0.54,0.468,0.528,0.554,0.57,0.594
2019-02-01,9.420045332,-1.679186813,-3.683587874,1.37,0.482070744,0.524,0.834,0.204,1,0.036,19.67957534,22.17611249,3.136611149,-0.251143173,-0.699949544,1.37,0.677359762,0.957,0.34,0.308,1,0.602,33.79385446,10.38183427,2.790931664,-0.166661561,-1.115439894,1.37,0.527063661,0.514,0.998,0.783,1,0.004,-20.51114033,26.94277817,1.034812726,125.6588461,-128.6748635,1.37,0.931333335,0.642,0.621,0.387,1,0.188,16.30601728,33.12737218,255.4291041,-112.0530756,-447.4989646,1.37,0.98953484,0.156,0.627,0.837,1,0.661,-45.21240773,13.03408103,0.849,0.357,0.354,0.144,0.148,0.192,0.196,0.2,0.216,0.286,0.312,0.322,0.312,-45.21240773,13.03408103,0.849,0.357,0.354,0.144,0.148,0.192,0.196,0.2,0.216,0.286,0.312,0.322,0.312,18.01602436,2.677643888,0.849,0.357,0.144,0.112,0.078,0.086,0.066,0.014,0.018,0.02
2019-03-01,9.445719154,-2.100532694,-2.745169022,1.37,0.64947621,0.53,0.545,0.491,1,0.298,-16.29457115,17.63051153,3.224563086,-0.207180733,-0.596819346,1.37,0.593555739,0.967,0.403,0.383,1,0.409,32.4025829,9.925780456,2.914489812,-0.242610294,-1.293067358,1.37,0.673133222,0.672,0.978,0.734,1,0.037,-21.77188714,31.61263666,1.076419067,118.6484832,-122.2461873,1.37,0.959939995,0.699,0.592,0.409,1,0.332,14.47465253,36.3263026,254.9288273,-112.0192124,-446.4910545,1.37,0.989549896,0.153,0.637,0.839,1,0.671,-47.83289306,14.09877582,0.752,0.499,0.354,0.252,0.31,0.404,0.464,0.424,0.492,0.394,0.354,0.372,0.362,-47.83289306,14.09877582,0.752,0.499,0.354,0.252,0.31,0.404,0.464,0.424,0.492,0.394,0.354,0.372,0.362,17.06668721,2.609532831,0.752,0.499,0.134,0.08,0.018,0.008,0.006,0.006,0.01,0.014
2019-04-01,9.431876313,-2.233134131,-2.707920994,1.37,0.696005058,0.506,0.463,0.517,1,0.42,-17.6558529,-12.84479291,3.318261602,-0.218004938,-0.543326283,1.37,0.852437285,0.999,0.381,0.398,1,0.85,30.34381498,14.71240084,2.593624679,0.135748026,-1.467379532,1.37,0.429144529,0.252,0.995,0.701,1,0.003,-24.49142054,37.87922274,0.842062609,147.8125947,-151.5930256,1.37,0.953633845,0.18,0.664,0.343,1,0.282,-20.08365318,42.61081226,294.5135924,-114.6986619,-526.2426757,1.37,0.988302752,0.414,0.439,0.576,1,0.426,-53.63437716,13.17599167,0.515,0.375,0.598,0.84,0.758,0.668,0.574,0.704,0.668,0.624,0.598,0.6,0.56,-53.63437716,13.17599167,0.515,0.375,0.598,0.84,0.758,0.668,0.574,0.704,0.668,0.624,0.598,0.6,0.56,16.39928141,2.673545851,0.515,0.375,0.024,0.126,0.018,0.016,0.022,0.014,0.012,0.016
2019-05-01,9.411591966,-1.965123421,-3.087224187,1.37,0.638957585,0.475,0.628,0.365,1,0.276,-22.37943588,13.74630981,3.019223558,-0.484730612,-1.232496185,1.37,0.821763182,0.823,0.14,0.139,1,0.852,27.04117266,-7.444879238,2.723120144,0.094162788,-1.877246801,1.37,0.566158838,0.383,0.994,0.644,1,0.044,-25.27788036,42.26480475,0.91366895,140.8022318,-145.1643495,1.37,0.970413467,0.32,0.636,0.363,1,0.43,-27.46418578,47.30517119,272.4736214,-113.2068003,-481.8386375,1.37,0.989007632,0.285,0.531,0.707,1,0.546,-43.64951816,15.58980958,0.914,0.706,0.126,0.068,0.372,0.29,0.262,0.16,0.184,0.228,0.262,0.278,0.276,-43.64951816,15.58980958,0.914,0.706,0.126,0.068,0.372,0.29,0.262,0.16,0.184,0.228,0.262,0.278,0.276,15.91930088,2.190767408,0.914,0.706,0.15,0.062,0.046,0.038,0.036,0.03,0.026,0.022
2019-06-01,9.423759628,-2.030280685,-3.266292578,1.37,0.628732475,0.485,0.562,0.295,1,0.269,-23.60425207,15.4667071,3.275873339,-0.727765898,-1.806029526,1.37,0.851299996,0.988,0.094,0.049,1,0.882,19.79464755,-28.55585214,2.348888595,0.503240505,-2.097943917,1.37,0.526022524,0.149,1,0.617,1,0.035,-30.6789488,47.04597476,0.684233797,142.6323357,-145.9743239,1.37,0.923681197,0.023,0.638,0.368,1,0.161,-33.69544881,46.35081114,293.1151579,-114.6040034,-523.4252428,1.37,0.988347791,0.421,0.41,0.549,1,0.428,-44.10166069,17.14590392,0.907,0.86,0.056,0.364,0.344,0.34,0.292,0.292,0.268,0.342,0.37,0.386,0.364,-44.10166069,17.14590392,0.907,0.86,0.056,0.364,0.344,0.34,0.292,0.292,0.268,0.342,0.37,0.386,0.364,14.93453434,2.374650755,0.907,0.86,0.1,0.048,0.03,0.03,0.022,0.03,0.03,0.03
2019-07-01,9.139281956,-1.727723868,-3.521920581,1.37,0.536377998,0.235,0.798,0.231,1,0.103,-24.57856683,16.62880501,3.303109274,-0.680738426,-1.651389136,1.37,0.878761068,0.982,0.099,0.087,1,0.904,20.64877451,-27.77728242,2.274917541,0.381541915,-2.533051191,1.37,0.584005477,0.109,0.985,0.596,1,0.074,-38.81882049,54.07606355,0.695615285,190.2463186,-194.8416766,1.37,0.937847353,0.031,0.743,0.271,1,0.212,-41.18505857,48.02817806,243.802789,-111.266103,-424.0753703,1.37,0.989876,0.111,0.708,0.881,1,0.8,-43.49536223,15.93752514,0.93,0.753,0.108,0.268,0.254,0.224,0.176,0.218,0.21,0.25,0.274,0.272,0.278,-43.49536223,15.93752514,0.93,0.753,0.108,0.268,0.254,0.224,0.176,0.218,0.21,0.25,0.274,0.272,0.278,16.70509664,1.389267795,0.93,0.753,0.37,0.302,0.158,0.132,0.126,0.092,0.082,0.078
2019-08-01,9.446545993,-2.209538655,-3.764293096,1.37,0.63881158,0.507,0.398,0.191,1,0.334,-28.57188601,18.34534961,3.450827096,-0.771318258,-1.886018153,1.37,0.869193951,1,0.045,0.002,1,0.901,20.19199435,-28.73875646,2.268027282,0.20842212,-1.825571593,1.37,0.453245402,0.109,0.952,0.632,1,0.009,-47.24383992,51.71251328,0.562595351,185.0442249,-188.3341254,1.37,0.79808274,0.002,0.711,0.3,1,0.036,-52.26683591,48.56891915,252.668805,-111.866234,-441.9377765,1.37,0.989617532,0.167,0.651,0.825,1,0.757,-44.64166959,10.90707884,0.87,0.121,0.542,0.33,0.202,0.13,0.134,0.112,0.134,0.18,0.196,0.222,0.234,-44.64166959,10.90707884,0.87,0.121,0.542,0.33,0.202,0.13,0.134,0.112,0.134,0.18,0.196,0.222,0.234,15.07783563,2.423028445,0.87,0.121,0.108,0.082,0.044,0.104,0.15,0.088,0.064,0.044
2019-09-01,9.36354087,-2.14524685,-3.634644111,1.37,0.582873779,0.385,0.427,0.231,1,0.208,-23.65262204,13.6929343,3.493598625,-0.637297821,-1.623203883,1.37,0.815082698,1,0.119,0.096,1,0.847,23.70744914,-29.23526345,1.714529424,0.724999163,-1.790239829,1.37,0.597912131,0.003,0.998,0.631,1,0.115,-45.89700095,53.92366687,0.234084194,215.8506618,-218.7520532,1.37,0.671787523,0.005,0.819,0.199,1,0.022,-40.30267661,47.61630058,260.6600682,-112.4071538,-458.0378137,1.37,0.989375762,0.22,0.598,0.772,1,0.716,-45.7409457,17.80794214,0.813,0.898,0.048,0.44,0.444,0.514,0.45,0.528,0.504,0.486,0.482,0.478,0.474,-45.7409457,17.80794214,0.813,0.898,0.048,0.44,0.444,0.514,0.45,0.528,0.504,0.486,0.482,0.478,0.474,17.11664412,2.344470407,0.813,0.898,0.208,0.378,0.29,0.322,0.248,0.212,0.2,0.208
2019-10-01,9.473657339,-2.453078416,-3.385616762,1.37,0.671474304,0.539,0.25,0.321,1,0.455,-21.43422267,-9.43849196,3.508660989,-0.62360078,-1.597038591,1.37,0.805872834,0.987,0.12,0.101,1,0.845,32.0489784,-29.85425522,1.894912317,0.331796434,-1.576345569,1.37,0.448086715,0.027,0.94,0.662,1,0.015,-52.53136553,40.47931251,0.424573791,199.0867853,-202.0803272,1.37,0.786759593,0.029,0.736,0.282,1,0.071,-46.39325294,46.63707926,280.7530556,-113.7672262,-498.5192545,1.37,0.988744596,0.413,0.403,0.579,1,0.511,-47.17132555,12.80320835,0.734,0.344,0.478,0.314,0.31,0.368,0.482,0.52,0.474,0.476,0.468,0.446,0.446,-47.17132555,12.80320835,0.734,0.344,0.478,0.314,0.31,0.368,0.482,0.52,0.474,0.476,0.468,0.446,0.446,15.87341362,2.225473726,0.734,0.344,0.16,0.152,0.318,0.214,0.21,0.158,0.118,0.092
